,word_id,token,NER_annotation,NER_nested_annotation,final_ent,capitalized,final_ent_reduced,struct_id,lemma,doc,msk
15364,104967770,Μωυσῇ,B-PER,O,B-PERS,True,PERS,187,Μωϋσῆς,0527-004.xml,0
15365,104967771,",",O,O,O,False,O,187,",",0527-004.xml,0
15366,104967772,οὕτως,O,O,O,False,O,187,οὕτως,0527-004.xml,0
15367,104967773,ἐποίησε,O,O,O,False,O,187,ποιέω,0527-004.xml,0
15368,104967774,τὴν,O,O,O,False,O,187,ὁ,0527-004.xml,0
15369,104967775,λυχνίαν,O,O,O,False,O,187,λυχνία,0527-004.xml,0
15370,104967776,.,O,O,O,False,O,187,.,0527-004.xml,0
15371,,O,O,O,O,False,O,187,,,0
15372,101051809,τοῖσι,O,O,O,False,O,187,ὁ,0016-001.xml,0
15373,101051810,μέν,O,O,O,False,O,187,μέν,0016-001.xml,0
15374,101051811,νυν,O,O,O,False,O,187,νυν,0016-001.xml,0
15375,101051812,ἄλλοισι,O,O,O,False,O,187,ἄλλος,0016-001.xml,0
15376,101051813,Πελοποννησίοισι,B-GRP,O,B-GRP,True,MISC,187,Πελοποννήσιος,0016-001.xml,0
15377,101051814,ἐδόκεε,O,O,O,False,O,187,δοκέω,0016-001.xml,0
15378,101051815,ἐλθοῦσι,O,O,O,False,O,187,ἔρχομαι,0016-001.xml,0
15379,101051816,ἐς,O,O,O,False,O,187,εἰς,0016-001.xml,0
15380,101051817,Πελοπόννησον,B-LOC,O,B-LOC,True,MISC,187,Πελοπόννησος,0016-001.xml,0
15381,101051818,τὸν,O,O,O,False,O,187,ὁ,0016-001.xml,0
15382,101051819,Ἰσθμὸν,B-LOC,O,B-LOC,True,MISC,187,ἰσθμός,0016-001.xml,0
15383,101051820,ἔχειν,O,O,O,False,O,187,ἔχω,0016-001.xml,0
15384,101051821,ἐν,O,O,O,False,O,187,ἐν,0016-001.xml,0
15385,101051822,φυλακῇ,O,O,O,False,O,187,φυλακή,0016-001.xml,0
15386,101051823,·,O,O,O,False,O,187,·,0016-001.xml,0
15387,,O,O,O,O,False,O,187,,,0
15388,121437063,περὶ,O,O,O,False,O,187,περί,2042-001.xml,0
15389,121437064,ἧς,O,O,O,False,O,187,ὅς,2042-001.xml,0
15390,121437065,οὐκ,O,O,O,False,O,187,οὐ,2042-001.xml,0
15391,121437066,ὀλίγα,O,O,O,False,O,187,ὀλίγος,2042-001.xml,0
15392,121437067,ἐν,O,O,O,False,O,187,ἐν,2042-001.xml,0
15393,121437068,τοῖς,O,O,O,False,O,187,ὁ,2042-001.xml,0
15394,121437069,περὶ,O,O,O,False,O,187,περί,2042-001.xml,0
15395,121437070,προνοίας,O,O,O,False,O,187,πρόνοια,2042-001.xml,0
15396,121437071,καὶ,O,O,O,False,O,187,καί,2042-001.xml,0
15397,121437072,Ἕλληνες,B-GRP,O,B-GRP,True,MISC,187,Ἕλλην,2042-001.xml,0
15398,121437073,εἰρήκασιν,O,O,O,False,O,187,λέγω,2042-001.xml,0
15399,121437074,",",O,O,O,False,O,187,",",2042-001.xml,0
15400,121437075,οἱ,O,O,O,False,O,187,ὁ,2042-001.xml,0
15401,121437076,μὴ,O,O,O,False,O,187,μή,2042-001.xml,0
15402,121437077,εἰπόντες,O,O,O,False,O,187,λέγω,2042-001.xml,0
15403,121437078,ἂν,O,O,O,False,O,187,ἄν,2042-001.xml,0
15404,121437079,ἅπερ,O,O,O,False,O,187,ὅς,2042-001.xml,0
15405,121437080,ὁ,O,O,O,False,O,187,ὁ,2042-001.xml,0
15406,121437081,Κέλσος,B-PER,O,B-PERS,True,PERS,187,ξελσυς,2042-001.xml,0
15407,121437082,ἐξέθετο,O,O,O,False,O,187,ἐκτίθημι,2042-001.xml,0
15408,121437083,λέγων,O,O,O,False,O,187,λέγω,2042-001.xml,0
15409,121437084,·,O,O,O,False,O,187,·,2042-001.xml,0
15410,,O,O,O,O,False,O,187,,,0
15411,114800696,καὶ,O,O,O,False,O,187,καί,0284-045.xml,0
15412,114800697,τούτου,O,O,O,False,O,187,οὗτος,0284-045.xml,0
15413,114800698,Πλάτωνα,B-PER,O,B-PERS,True,PERS,187,Πλάτων,0284-045.xml,1
15414,114800699,παρέξομαι,O,O,O,False,O,187,παρέχω,0284-045.xml,0
15415,114800700,μάρτυρα,O,O,O,False,O,187,μάρτυς,0284-045.xml,0
15416,114800701,",",O,O,O,False,O,187,",",0284-045.xml,0
15417,114800702,κα-,O,O,O,False,O,187,καί,0284-045.xml,0
15418,114800703,κἂν,O,O,O,False,O,187,ἐάν,0284-045.xml,0
15419,114800704,μὴ,O,O,O,False,O,187,μή,0284-045.xml,0
15420,114800705,φαίνηται,O,O,O,False,O,187,φαίνω,0284-045.xml,0
15421,114800706,μαρτυρῶν,O,O,O,False,O,187,μαρτυρέω,0284-045.xml,0
15422,114800707,",",O,O,O,False,O,187,",",0284-045.xml,0
15423,114800708,ἔμοιγε,O,O,O,False,O,187,ἐγώ,0284-045.xml,0
15424,114800709,πιστεύσῃ,O,O,O,False,O,187,πιστεύω,0284-045.xml,0
15425,114800710,μηδείς,O,O,O,False,O,187,μηδείς,0284-045.xml,0
15426,114800711,.,O,O,O,False,O,187,.,0284-045.xml,0
15427,,O,O,O,O,False,O,187,,,0
15428,101322879,οἱ,O,O,O,False,O,187,ὁ,0032-001.xml,0
15429,101322880,δὲ,O,O,O,False,O,187,δέ,0032-001.xml,0
15430,101322881,Λακεδαιμόνιοι,B-GRP,O,B-GRP,True,MISC,187,Λακεδαιμόνιος,0032-001.xml,0
15431,101322882,ἐπεὶ,O,O,O,False,O,187,ἐπεί,0032-001.xml,0
15432,101322883,ἑώρων,O,O,O,False,O,187,ὁράω,0032-001.xml,0
15433,101322884,τὸν,O,O,O,False,O,187,ὁ,0032-001.xml,0
15434,101322885,Στρούθαν,B-PER,O,B-PERS,True,PERS,187,Στρούθης,0032-001.xml,1
15435,101322886,πρὸς,O,O,O,False,O,187,πρός,0032-001.xml,0
15436,101322887,ἑαυτοὺς,O,O,O,False,O,187,ἑαυτοῦ,0032-001.xml,0
15437,101322888,μὲν,O,O,O,False,O,187,μέν,0032-001.xml,0
15438,101322889,πολεμικῶς,O,O,O,False,O,187,πολεμικός,0032-001.xml,0
15439,101322890,ἔχοντα,O,O,O,False,O,187,ἔχω,0032-001.xml,0
15440,101322891,",",O,O,O,False,O,187,",",0032-001.xml,0
15441,101322892,πρὸς,O,O,O,False,O,187,πρός,0032-001.xml,0
15442,101322893,δὲ,O,O,O,False,O,187,δέ,0032-001.xml,0
15443,101322894,τοὺς,O,O,O,False,O,187,ὁ,0032-001.xml,0
15444,101322895,Ἀθηναίους,B-GRP,O,B-GRP,True,MISC,187,Ἀθηναῖος,0032-001.xml,0
15445,101322896,φιλικῶς,O,O,O,False,O,187,φιλικός,0032-001.xml,0
15446,101322897,",",O,O,O,False,O,187,",",0032-001.xml,0
15447,101322898,Θίβρωνα,B-PER,O,B-PERS,True,PERS,187,Θίβρων,0032-001.xml,1
15448,101322899,πέμπουσιν,O,O,O,False,O,187,πέμπω,0032-001.xml,0
15449,101322900,ἐπὶ,O,O,O,False,O,187,ἐπί,0032-001.xml,0
15450,101322901,πολέμῳ,O,O,O,False,O,187,πόλεμος,0032-001.xml,0
15451,101322902,πρὸς,O,O,O,False,O,187,πρός,0032-001.xml,0
15452,101322903,αὐτόν,O,O,O,False,O,187,αὐτός,0032-001.xml,0
15453,101322904,.,O,O,O,False,O,187,.,0032-001.xml,0
15454,,O,O,O,O,False,O,187,,,0
15455,101144065,τί,O,O,O,False,O,187,τίς,0019-002.xml,0
15456,101144066,θαλαττοκοπεῖς,O,O,O,False,O,187,θαλασσοκοπέω,0019-002.xml,0
15457,101144067,καὶ,O,O,O,False,O,187,καί,0019-002.xml,0
15458,101144068,πλατυγίζεις,O,O,O,False,O,187,πλατυγίζω,0019-002.xml,0
15459,101144069,",",O,O,O,False,O,187,",",0019-002.xml,0
15460,101144070,μιαρώτατος,O,O,O,False,O,187,μιαρός,0019-002.xml,0
15461,101144071,ὢν,O,O,O,False,O,187,εἰμί,0019-002.xml,0
15462,101144072,περὶ,O,O,O,False,O,187,περί,0019-002.xml,0
15463,101144073,τὸν,O,O,O,False,O,187,ὁ,0019-002.xml,0
15464,101144074,δῆμον,O,O,O,False,O,187,δῆμος,0019-002.xml,0
15465,101144075,τὸν,O,O,O,False,O,187,ὁ,0019-002.xml,0
15466,101144076,Ἀθηναίων,B-GRP,O,B-GRP,True,MISC,187,Ἀθηναῖος,0019-002.xml,0
15467,101144077,;,O,O,O,False,O,187,;,0019-002.xml,0
15468,,O,O,O,O,False,O,187,,,0
15469,106620739,ἐπιχειροῦσι,O,O,O,False,O,187,ἐπιχειρέω,0060-001.xml,0
15470,106620740,δέ,O,O,O,False,O,187,δέ,0060-001.xml,0
15471,106620741,τινες,O,O,O,False,O,187,τις,0060-001.xml,0
15472,106620742,τῶν,O,O,O,False,O,187,ὁ,0060-001.xml,0
15473,106620743,Αἰγυπτίων,B-GRP,O,B-GRP,True,MISC,187,Αἰγύπτιος,0060-001.xml,0
15474,106620744,τερατολογεῖν,O,O,O,False,O,187,τερατολογέω,0060-001.xml,0
15475,106620745,ὑπὲρ,O,O,O,False,O,187,ὑπέρ,0060-001.xml,0
15476,106620746,τούτων,O,O,O,False,O,187,οὗτος,0060-001.xml,0
15477,106620747,",",O,O,O,False,O,187,",",0060-001.xml,0
15478,106620748,λέγοντες,O,O,O,False,O,187,λέγω,0060-001.xml,0
15479,106620749,ὡς,O,O,O,False,O,187,ὡς,0060-001.xml,0
15480,106620750,ἐξ,O,O,O,False,O,187,ἐκ,0060-001.xml,0
15481,106620751,ἁλῶν,O,O,O,False,O,187,ἅλς,0060-001.xml,0
15482,106620752,καὶ,O,O,O,False,O,187,καί,0060-001.xml,0
15483,106620753,νίτρου,O,O,O,False,O,187,νίτρον,0060-001.xml,0
15484,106620754,τῶν,O,O,O,False,O,187,ὁ,0060-001.xml,0
15485,106620755,χωμάτων,O,O,O,False,O,187,χῶμα,0060-001.xml,0
15486,106620756,γεγονότων,O,O,O,False,O,187,γίγνομαι,0060-001.xml,0
15487,106620757,ἐπαφεθεὶς,O,O,O,False,O,187,ἐπαφίημι,0060-001.xml,0
15488,106620758,ὁ,O,O,O,False,O,187,ὁ,0060-001.xml,0
15489,106620759,ποταμὸς,O,O,O,False,O,187,ποταμός,0060-001.xml,0
15490,106620760,ἔτηξεν,O,O,O,False,O,187,τήκω,0060-001.xml,0
15491,106620761,αὐτὰ,O,O,O,False,O,187,αὐτός,0060-001.xml,0
15492,106620762,καὶ,O,O,O,False,O,187,καί,0060-001.xml,0
15493,106620763,παντελῶς,O,O,O,False,O,187,παντελής,0060-001.xml,0
15494,106620764,ἠφάνισεν,O,O,O,False,O,187,ἀφανίζω,0060-001.xml,0
15495,106620765,ἄνευ,O,O,O,False,O,187,ἄνευ,0060-001.xml,0
15496,106620766,τῆς,O,O,O,False,O,187,ὁ,0060-001.xml,0
15497,106620767,χειροποιήτου,O,O,O,False,O,187,χειροποίητος,0060-001.xml,0
15498,106620768,πραγματείας,O,O,O,False,O,187,πραγματεία,0060-001.xml,0
15499,106620769,.,O,O,O,False,O,187,.,0060-001.xml,0
15500,,O,O,O,O,False,O,187,,,0
15501,111131980,ὁ,O,O,O,False,O,187,ὁ,0057-037.xml,0
15502,111131981,μὲν,O,O,O,False,O,187,μέν,0057-037.xml,0
15503,111131982,γὰρ,O,O,O,False,O,187,γάρ,0057-037.xml,0
15504,111131983,Φυλότιμος,B-PER,O,B-PERS,True,PERS,187,Φυλότιμος,0057-037.xml,1
15505,111131984,",",O,O,O,False,O,187,",",0057-037.xml,0
15506,111131985,ὥσπερ,O,O,O,False,O,187,ὥσπερ,0057-037.xml,0
15507,111131986,γε,O,O,O,False,O,187,γε,0057-037.xml,0
15508,111131987,καὶ,O,O,O,False,O,187,καί,0057-037.xml,0
15509,111131988,ὁ,O,O,O,False,O,187,ὁ,0057-037.xml,0
15510,111131989,διδάσκαλος,O,O,O,False,O,187,διδάσκαλος,0057-037.xml,0
15511,111131990,αὐτοῦ,O,O,O,False,O,187,αὐτός,0057-037.xml,0
15512,111131991,Πραξαγόρας,B-PER,O,B-PERS,True,PERS,187,Πραξαγόρας,0057-037.xml,1
15513,111131992,",",O,O,O,False,O,187,",",0057-037.xml,0
15514,111131993,τὸν,O,O,O,False,O,187,ὁ,0057-037.xml,0
15515,111131994,ἁλυκὸν,O,O,O,False,O,187,ἁλυκός,0057-037.xml,0
15516,111131995,χυμὸν,O,O,O,False,O,187,χυμός,0057-037.xml,0
15517,111131996,ἐκ,O,O,O,False,O,187,ἐκ,0057-037.xml,0
15518,111131997,τῶν,O,O,O,False,O,187,ὁ,0057-037.xml,0
15519,111131998,ἐπὶ,O,O,O,False,O,187,ἐπί,0057-037.xml,0
15520,111131999,πλέον,O,O,O,False,O,187,πολύς,0057-037.xml,0
15521,111132000,θερμαινόντων,O,O,O,False,O,187,θερμαίνω,0057-037.xml,0
15522,111132001,γεννᾶσθαί,O,O,O,False,O,187,γεννάω,0057-037.xml,0
15523,111132002,φησιν,O,O,O,False,O,187,φημί,0057-037.xml,0
15524,111132003,.,O,O,O,False,O,187,.,0057-037.xml,0
15525,,O,O,O,O,False,O,187,,,0
15526,122628908,τέταρτος,O,O,O,False,O,187,τέταρτος,0004-001.xml,0
15527,122628909,ὁ,O,O,O,False,O,187,ὁ,0004-001.xml,0
15528,122628910,ἐκ,O,O,O,False,O,187,ἐκ,0004-001.xml,0
15529,122628911,τῆς,O,O,O,False,O,187,ὁ,0004-001.xml,0
15530,122628912,νεωτέρας,O,O,O,False,O,187,νέος,0004-001.xml,0
15531,122628913,Ἀκαδημείας,O,O,O,True,MISC,187,Ἀκαδήμεια,0004-001.xml,1
15532,122628914,.,O,O,O,False,O,187,.,0004-001.xml,0
15533,,O,O,O,O,False,O,187,,,0
15534,116285707,ταχέως,O,O,O,False,O,187,ταχύς,0526-004.xml,0
15535,116285708,γὰρ,O,O,O,False,O,187,γάρ,0526-004.xml,0
15536,116285709,ἐκ,O,O,O,False,O,187,ἐκ,0526-004.xml,0
15537,116285710,τῆς,O,O,O,False,O,187,ὁ,0526-004.xml,0
15538,116285711,πληγῆς,O,O,O,False,O,187,πληγή,0526-004.xml,0
15539,116285712,ἀνήνεγκεν,O,O,O,False,O,187,ἀναφέρω,0526-004.xml,0
15540,116285713,ὁ,O,O,O,False,O,187,ὁ,0526-004.xml,0
15541,116285714,Ἰώσηπος,B-PER,O,B-PERS,True,PERS,187,Ἰώσηπος,0526-004.xml,1
15542,116285715,",",O,O,O,False,O,187,",",0526-004.xml,0
15543,116285716,καὶ,O,O,O,False,O,187,καί,0526-004.xml,0
15544,116285717,προελθὼν,O,O,O,False,O,187,προέρχομαι,0526-004.xml,0
15545,116285718,τοὺς,O,O,O,False,O,187,ὁ,0526-004.xml,0
15546,116285719,μὲν,O,O,O,False,O,187,μέν,0526-004.xml,0
15547,116285720,οὐκ,O,O,O,False,O,187,οὐ,0526-004.xml,0
15548,116285721,εἰς,O,O,O,False,O,187,εἰς,0526-004.xml,0
15549,116285722,μακρὰν,O,O,O,False,O,187,μακρός,0526-004.xml,0
15550,116285723,ἐβόα,O,O,O,False,O,187,βοάω,0526-004.xml,0
15551,116285724,δίκας,O,O,O,False,O,187,δίκη,0526-004.xml,0
15552,116285725,αὐτῷ,O,O,O,False,O,187,αὐτός,0526-004.xml,0
15553,116285726,δώσειν,O,O,O,False,O,187,δίδωμι,0526-004.xml,0
15554,116285727,τοῦ,O,O,O,False,O,187,ὁ,0526-004.xml,0
15555,116285728,τραύματος,O,O,O,False,O,187,τραῦμα,0526-004.xml,0
15556,116285729,",",O,O,O,False,O,187,",",0526-004.xml,0
15557,116285730,τὸν,O,O,O,False,O,187,ὁ,0526-004.xml,0
15558,116285731,δὲ,O,O,O,False,O,187,δέ,0526-004.xml,0
15559,116285732,δῆμον,O,O,O,False,O,187,δῆμος,0526-004.xml,0
15560,116285733,ἐπὶ,O,O,O,False,O,187,ἐπί,0526-004.xml,0
15561,116285734,πίστιν,O,O,O,False,O,187,πίστις,0526-004.xml,0
15562,116285735,πάλιν,O,O,O,False,O,187,πάλιν,0526-004.xml,0
15563,116285736,προυκαλεῖτο,O,O,O,False,O,187,προκαλέω,0526-004.xml,0
15564,116285737,.,O,O,O,False,O,187,.,0526-004.xml,0
15565,,O,O,O,O,False,O,187,,,0
15566,104857110,ὃν,O,O,O,False,O,187,ὅς,0222-001.xml,0
15567,104857111,Ζεὺς,B-PER,O,B-PERS,True,PERS,187,Ζεύς,0222-001.xml,1
15568,104857112,ἐν,O,O,O,False,O,187,ἐν,0222-001.xml,0
15569,104857113,τοῖς,O,O,O,False,O,187,ὁ,0222-001.xml,0
15570,104857114,λαμπροῖς,O,O,O,False,O,187,λαμπρός,0222-001.xml,0
15571,104857115,ἔθηκε,O,O,O,False,O,187,τίθημι,0222-001.xml,0
15572,104857116,τῶν,O,O,O,False,O,187,ὁ,0222-001.xml,0
15573,104857117,ἄστρων,O,O,O,False,O,187,ἄστρον,0222-001.xml,0
15574,104857118,",",O,O,O,False,O,187,",",0222-001.xml,0
15575,104857119,ἵν’,O,O,O,False,O,187,ἵνα,0222-001.xml,0
15576,104857120,εἰδῶσιν,O,O,O,False,O,187,οἶδα,0222-001.xml,0
15577,104857121,οἱ,O,O,O,False,O,187,ὁ,0222-001.xml,0
15578,104857122,ἐπιγινόμενοι,O,O,O,False,O,187,ἐπιγίγνομαι,0222-001.xml,0
15579,104857123,ἄνθρωποι,O,O,O,False,O,187,ἄνθρωπος,0222-001.xml,0
15580,104857124,τὴν,O,O,O,False,O,187,ὁ,0222-001.xml,0
15581,104857125,ἰσχύν,O,O,O,False,O,187,ἰσχύς,0222-001.xml,0
15582,104857126,τε,O,O,O,False,O,187,τε,0222-001.xml,0
15583,104857127,αὐτοῦ,O,O,O,False,O,187,αὐτός,0222-001.xml,0
15584,104857128,καὶ,O,O,O,False,O,187,καί,0222-001.xml,0
15585,104857129,τὴν,O,O,O,False,O,187,ὁ,0222-001.xml,0
15586,104857130,δύναμιν,O,O,O,False,O,187,δύναμις,0222-001.xml,0
15587,104857131,.,O,O,O,False,O,187,.,0222-001.xml,0
15588,,O,O,O,O,False,O,187,,,0
15589,105210433,πάντως,O,O,O,False,O,187,πάντως,0543-001.xml,0
15590,105210434,ὁ,O,O,O,False,O,187,ὁ,0543-001.xml,0
15591,105210435,χρόνος,O,O,O,False,O,187,χρόνος,0543-001.xml,0
15592,105210436,εὗρε,O,O,O,False,O,187,εὑρίσκω,0543-001.xml,0
15593,105210437,δίκην,O,O,O,False,O,187,δίκη,0543-001.xml,0
15594,105210438,ἀδίκῳ,O,O,O,False,O,187,ἄδικος,0543-001.xml,0
15595,105210439,βασιλῆι,O,O,O,False,O,187,βασιλεύς,0543-001.xml,0
15596,105210440,",",O,O,O,False,O,187,",",0543-001.xml,0
15597,105210441,εὗρε,O,O,O,False,O,187,εὑρίσκω,0543-001.xml,0
15598,105210442,δὲ,O,O,O,False,O,187,δέ,0543-001.xml,0
15599,105210443,Μεσσήνη,B-LOC,O,B-LOC,True,MISC,187,Μεσσήνη,0543-001.xml,0
15600,105210444,σὺν,O,O,O,False,O,187,σύν,0543-001.xml,0
15601,105210445,Διὶ,B-PER,O,B-PERS,True,PERS,187,Ζεύς,0543-001.xml,1
15602,105210446,τὸν,O,O,O,False,O,187,ὁ,0543-001.xml,0
15603,105210447,προδότην,O,O,O,False,O,187,προδότης,0543-001.xml,0
15604,105210448,ῥηιδίως,O,O,O,False,O,187,ῥᾴδιος,0543-001.xml,0
15605,105210449,.,O,O,O,False,O,187,.,0543-001.xml,0
15606,,O,O,O,O,False,O,187,,,0
15607,122961307,καὶ,O,O,O,False,O,187,καί,1271-006.xml,0
15608,122961308,ὁ,O,O,O,False,O,187,ὁ,1271-006.xml,0
15609,122961309,Σίμων,B-PER,O,B-PERS,True,PERS,187,Σίμων,1271-006.xml,1
15610,122961310,·,O,O,O,False,O,187,·,1271-006.xml,0
15611,,O,O,O,O,False,O,187,,,0
15612,122147491,καὶ,O,O,O,False,O,187,καί,2042-030.xml,0
15613,122147492,τούτους,O,O,O,False,O,187,οὗτος,2042-030.xml,0
15614,122147493,ἀμφοτέρους,O,O,O,False,O,187,ἀμφότερος,2042-030.xml,0
15615,122147494,ἐγγίζων,O,O,O,False,O,187,ἐγγίζω,2042-030.xml,0
15616,122147495,τῇ,O,O,O,False,O,187,ὁ,2042-030.xml,0
15617,122147496,εἰς,O,O,O,False,O,187,εἰς,2042-030.xml,0
15618,122147497,τὴν,O,O,O,False,O,187,ὁ,2042-030.xml,0
15619,122147498,ἄνω,O,O,O,False,O,187,ἄνω,2042-030.xml,0
15620,122147499,Ἱερουσαλὴμ,B-LOC,O,B-LOC,True,MISC,187,Ἱεροσόλυμα,2042-030.xml,0
15621,122147500,ἀνόδῳ,O,O,O,False,O,187,ἄνοδος,2042-030.xml,0
15622,122147501,ὁ,O,O,O,False,O,187,ὁ,2042-030.xml,0
15623,122147502,σωτὴρ,O,O,O,False,O,187,σωτήρ,2042-030.xml,0
15624,122147503,ἐκέλευσεν,O,O,O,False,O,187,κελεύω,2042-030.xml,0
15625,122147504,ὑπὸ,O,O,O,False,O,187,ὑπό,2042-030.xml,0
15626,122147505,τῶν,O,O,O,False,O,187,ὁ,2042-030.xml,0
15627,122147506,μαθητῶν,O,O,O,False,O,187,μαθητής,2042-030.xml,0
15628,122147507,διδασκόντων,O,O,O,False,O,187,διδάσκω,2042-030.xml,0
15629,122147508,λυθῆναι,O,O,O,False,O,187,λύω,2042-030.xml,0
15630,122147509,",",O,O,O,False,O,187,",",2042-030.xml,0
15631,122147510,δοὺς,O,O,O,False,O,187,δίδωμι,2042-030.xml,0
15632,122147511,αὐτοῖς,O,O,O,False,O,187,αὐτός,2042-030.xml,0
15633,122147512,τὸ,O,O,O,False,O,187,ὁ,2042-030.xml,0
15634,122147513,ἅγιον,O,O,O,False,O,187,ἅγιος,2042-030.xml,0
15635,122147514,πνεῦμα,O,O,O,False,O,187,πνεῦμα,2042-030.xml,0
15636,122147515,καὶ,O,O,O,False,O,187,καί,2042-030.xml,0
15637,122147516,εἰπών,O,O,O,False,O,187,λέγω,2042-030.xml,0
15638,122147517,·,O,O,O,False,O,187,·,2042-030.xml,0
15639,,O,O,O,O,False,O,187,,,0
15640,121808357,εὐχερῶς,O,O,O,False,O,187,εὐχερής,2042-008.xml,0
15641,121808358,λύσει,O,O,O,False,O,187,λύω,2042-008.xml,0
15642,121808359,τὰ,O,O,O,False,O,187,ὁ,2042-008.xml,0
15643,121808360,ζητούμενα,O,O,O,False,O,187,ζητέω,2042-008.xml,0
15644,121808361,",",O,O,O,False,O,187,",",2042-008.xml,0
15645,121808362,λέγων,O,O,O,False,O,187,λέγω,2042-008.xml,0
15646,121808363,εὔχεσθαι,O,O,O,False,O,187,εὔχομαι,2042-008.xml,0
15647,121808364,δεῖν,O,O,O,False,O,187,δέω,2042-008.xml,0
15648,121808365,ἕκαστον,O,O,O,False,O,187,ἕκαστος,2042-008.xml,0
15649,121808366,τῶν,O,O,O,False,O,187,ὁ,2042-008.xml,0
15650,121808367,ἀπὸ,O,O,O,False,O,187,ἀπό,2042-008.xml,0
15651,121808368,τῆς,O,O,O,False,O,187,ὁ,2042-008.xml,0
15652,121808369,ἐκκλησίας,O,O,O,False,O,187,ἐκκλησία,2042-008.xml,0
15653,121808370,οὕτω,O,O,O,False,O,187,οὕτως,2042-008.xml,0
15654,121808371,χωρῆσαι,O,O,O,False,O,187,χωρέω,2042-008.xml,0
15655,121808372,"""",O,O,O,False,O,187,"""",2042-008.xml,0
15656,121808373,τὸ,O,O,O,False,O,187,ὁ,2042-008.xml,0
15657,121808374,"""",O,O,O,False,O,187,"""",2042-008.xml,0
15658,121808375,πατρικὸν,O,O,O,False,O,187,πατρικός,2042-008.xml,0
15659,121808376,"""",O,O,O,False,O,187,"""",2042-008.xml,0
15660,121808377,θέλημα,O,O,O,False,O,187,θέλημα,2042-008.xml,0
15661,121808378,",",O,O,O,False,O,187,",",2042-008.xml,0
15662,121808379,"""",O,O,O,False,O,187,"""",2042-008.xml,0
15663,121808380,ὃν,O,O,O,False,O,187,ὅς,2042-008.xml,0
15664,121808381,τρόπον,O,O,O,False,O,187,τρόπος,2042-008.xml,0
15665,121808382,Χριστὸς,B-PER,O,B-PERS,True,PERS,187,Χριστός,2042-008.xml,1
15666,121808383,κεχώρηκεν,O,O,O,False,O,187,χωρέω,2042-008.xml,0
15667,121808384,",",O,O,O,False,O,187,",",2042-008.xml,0
15668,121808385,ὁ,O,O,O,False,O,187,ὁ,2042-008.xml,0
15669,121808386,ἐλθὼν,O,O,O,False,O,187,ἔρχομαι,2042-008.xml,0
15670,121808387,ποιῆσαι,O,O,O,False,O,187,ποιέω,2042-008.xml,0
15671,121808388,"""",O,O,O,False,O,187,"""",2042-008.xml,0
15672,121808389,τὸ,O,O,O,False,O,187,ὁ,2042-008.xml,0
15673,121808390,θέλημα,O,O,O,False,O,187,θέλημα,2042-008.xml,0
15674,121808391,"""",O,O,O,False,O,187,"""",2042-008.xml,0
15675,121808392,αὐτοῦ,O,O,O,False,O,187,αὐτός,2042-008.xml,0
15676,121808393,τοῦ,O,O,O,False,O,187,ὁ,2042-008.xml,0
15677,121808394,πατρὸς,O,O,O,False,O,187,πατήρ,2042-008.xml,0
15678,121808395,καὶ,O,O,O,False,O,187,καί,2042-008.xml,0
15679,121808396,πᾶν,O,O,O,False,O,187,πᾶς,2042-008.xml,0
15680,121808397,αὐτὸ,O,O,O,False,O,187,αὐτός,2042-008.xml,0
15681,121808398,τελειώσας,O,O,O,False,O,187,τελειόω,2042-008.xml,0
15682,121808399,·,O,O,O,False,O,187,·,2042-008.xml,0
15683,,O,O,O,O,False,O,187,,,0
15684,123642123,ὧν,O,O,O,False,O,187,ὅς,2034-010.xml,0
15685,123642124,Φίλιππος,B-PER,O,B-PERS,True,PERS,187,Φίλιππος,2034-010.xml,1
15686,123642125,πρῶτος,O,O,O,False,O,187,πρῶτος,2034-010.xml,0
15687,123642126,ἦρξε,O,O,O,False,O,187,ἄρχω,2034-010.xml,0
15688,123642127,μετὰ,O,O,O,False,O,187,μετά,2034-010.xml,0
15689,123642128,Κάσανδρον,B-PER,O,B-PERS,True,PERS,187,Κάσσανδρος,2034-010.xml,1
15690,123642129,τὸν,O,O,O,False,O,187,ὁ,2034-010.xml,0
15691,123642130,πατέρα,O,O,O,False,O,187,πατήρ,2034-010.xml,0
15692,123642131,Μακεδόνων,B-GRP,O,B-GRP,True,MISC,187,Μακεδών,2034-010.xml,0
15693,123642132,",",O,O,O,False,O,187,",",2034-010.xml,0
15694,123642133,ἐν,O,O,O,False,O,187,ἐν,2034-010.xml,0
15695,123642134,Ἐλατείᾳ,B-LOC,O,B-LOC,True,MISC,187,Ἐλατεία,2034-010.xml,0
15696,123642135,θανὼν,O,O,O,False,O,187,θνῄσκω,2034-010.xml,0
15697,123642136,",",O,O,O,False,O,187,",",2034-010.xml,0
15698,123642137,Ἀντίπατρος,B-PER,O,B-PERS,True,PERS,187,Ἀντίπατρος,2034-010.xml,1
15699,123642138,δὲ,O,O,O,False,O,187,δέ,2034-010.xml,0
15700,123642139,Θεσσαλονίκην,B-LOC,O,B-LOC,True,MISC,187,Θεσσαλονίκη,2034-010.xml,0
15701,123642140,ἀνελὼν,O,O,O,False,O,187,ἀναιρέω,2034-010.xml,0
15702,123642141,",",O,O,O,False,O,187,",",2034-010.xml,0
15703,123642142,τὴν,O,O,O,False,O,187,ὁ,2034-010.xml,0
